"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001659","GO:0001659","temperature homeostasis","43/3020","174/18866",0.00193168339350477,0.0299017101487743,0.0251276963796346,"EBF2/ACOT13/PTH2R/KDM1A/PPARGC1A/HTR2A/NOX3/MAP2K6/CAV1/CNR1/PLCL2/TLE3/KSR2/IL18R1/SYK/DOCK7/PHOX2B/CMKLR1/ALDH1A1/ZNF423/SLN/GJA1/ESRRG/ACOT11/TNF/DYNC1H1/NPR3/IL15/ELOVL6/EPAS1/IL4/CEBPB/DRD1/FTO/PLCL1/PLAC8/PPARGC1B/PRLR/IL4R/LGR4/TLR4/OMA1/ADCYAP1",43
"GO:0048013","GO:0048013","ephrin receptor signaling pathway","25/3020","87/18866",0.00193178806258629,0.0299017101487743,0.0251276963796346,"GIT1/EPHA7/EPHA4/EPHA3/ACTR2/YES1/NTRK3/ARHGEF28/FYN/AP2A2/EPHB1/ANKS1B/PTPN11/PTK2/EPHB2/GRIN2B/CHN1/VAV3/CDK5R1/EFNA5/EFNA1/SIPA1L1/SS18/SDC2/TIAM1",25
"GO:0007215","GO:0007215","glutamate receptor signaling pathway","28/3020","101/18866",0.0019414739525126,0.0299017101487743,0.0251276963796346,"GRIK4/MEF2C/GRID2/PPARGC1A/GRIK2/CACNG3/FYN/GRM5/GRIN3A/GRIK1/SHISA9/GRM4/SHISA6/DLG2/GRM7/EPHB2/GRIA4/APP/OPRM1/GNAQ/GRIN2A/GRIN2B/UNC13A/CDK5R1/GRIA3/FMR1/PRNP/TIAM1",28
"GO:0003149","GO:0003149","membranous septum morphogenesis","6/3020","10/18866",0.00195806982324503,0.0299017101487743,0.0251276963796346,"FGFR2/TGFBR2/FZD1/BMP4/ID2/VANGL2",6
"GO:0035581","GO:0035581","sequestering of extracellular ligand from receptor","6/3020","10/18866",0.00195806982324503,0.0299017101487743,0.0251276963796346,"CER1/FBN2/FBN1/NRROS/GREM1/LTBP1",6
"GO:0048755","GO:0048755","branching morphogenesis of a nerve","6/3020","10/18866",0.00195806982324503,0.0299017101487743,0.0251276963796346,"EPHA7/BCL11A/FGFR2/RERE/LRRK2/RTN4",6
"GO:0060600","GO:0060600","dichotomous subdivision of an epithelial terminal unit","6/3020","10/18866",0.00195806982324503,0.0299017101487743,0.0251276963796346,"SEMA3A/PLXNA1/SEMA3C/NRP1/PLXND1/VANGL2",6
"GO:0086070","GO:0086070","SA node cell to atrial cardiac muscle cell communication","6/3020","10/18866",0.00195806982324503,0.0299017101487743,0.0251276963796346,"KCNA5/HCN4/CACNA1D/SCN5A/RYR2/SCN3B",6
"GO:0021772","GO:0021772","olfactory bulb development","12/3020","31/18866",0.00196448380004582,0.0299017101487743,0.0251276963796346,"SEMA3A/SLIT2/ROBO1/EOMES/ROBO2/SALL1/AGTPBP1/ID2/LRRK2/EXT1/KIF14/CHD7",12
"GO:0060914","GO:0060914","heart formation","12/3020","31/18866",0.00196448380004582,0.0299017101487743,0.0251276963796346,"PIM1/MEF2C/ROBO1/ROBO2/SOX17/SIX1/TBX5/HAND2/BMP4/AXIN2/LRP2/BMP2",12
"GO:0010837","GO:0010837","regulation of keratinocyte proliferation","14/3020","39/18866",0.00198715739742903,0.029987343444468,0.0251996577304561,"BCL11B/PTPRK/INTU/FGFR2/STXBP4/OVOL2/MIR21/REG3G/HAS2/ZFP36L1/KLF9/CDH3/TLR4/VDR",14
"GO:0016601","GO:0016601","Rac protein signal transduction","14/3020","39/18866",0.00198715739742903,0.029987343444468,0.0251996577304561,"AUTS2/ABI2/RHOU/HACE1/CDH13/ARHGAP24/KRAS/ELMO1/WASF2/SSX2IP/EPS8/RHOG/HACD3/TIAM1",14
"GO:0034205","GO:0034205","amyloid-beta formation","14/3020","39/18866",0.00198715739742903,0.029987343444468,0.0251996577304561,"EPHA4/SORL1/NTRK2/BIN1/LRRTM3/TMED10/TNF/APP/ABCG1/SP1/EFNA1/SLC2A13/DYRK1A/PRNP",14
"GO:0001838","GO:0001838","embryonic epithelial tube formation","33/3020","125/18866",0.00198905310276004,0.029987343444468,0.0251996577304561,"KDM2B/COBL/PAX2/OVOL2/ADM/ARID1A/SIX1/FZD1/DVL2/IRX1/SOX11/SFRP2/GRHL2/BMP4/TRIM71/SFRP1/PRICKLE1/GREM1/TBXT/LRP2/IRX3/TWIST1/CC2D2A/LMO4/SOX9/WNT4/FZD6/ARHGAP35/DVL3/STK3/GATA3/GLMN/VANGL2",33
"GO:0014046","GO:0014046","dopamine secretion","13/3020","35/18866",0.00200227431139018,0.0300436041225655,0.025246936004184,"FGF20/HTR2A/CNR1/SYT1/HTR1B/SYT10/SYT6/SYT2/CXCL12/NPY2R/SYT8/SYT4/PRKN",13
"GO:0014059","GO:0014059","regulation of dopamine secretion","13/3020","35/18866",0.00200227431139018,0.0300436041225655,0.025246936004184,"FGF20/HTR2A/CNR1/SYT1/HTR1B/SYT10/SYT6/SYT2/CXCL12/NPY2R/SYT8/SYT4/PRKN",13
"GO:0099003","GO:0099003","vesicle-mediated transport in synapse","52/3020","220/18866",0.0020149787130837,0.0301627546365153,0.025347063318746,"DENND1A/MAPK10/GIT1/ADRA1A/PPFIA3/RAP1B/NRXN1/PCDH17/SYNJ2/HTR2A/STXBP5/GRIN3A/ERC2/SYN2/CNR1/RAPGEF4/CACNA1D/USP46/P2RX7/CADPS/SYT1/DNM3/ATAD1/CDH2/LRRK2/PRKCB/PFN2/CHRM2/NCS1/PLD1/HTR1B/SYT10/PCLO/SYT6/SYT2/DRD1/UNC13A/CPLX4/PPFIA2/CLSTN1/CDK5R1/NUMB/GRIP2/SLC17A6/OTOF/NLGN4X/SYT8/FMR1/SYT4/RAB3GAP1/UNC13C/APBA2",52
"GO:0014812","GO:0014812","muscle cell migration","29/3020","106/18866",0.00202947027413914,0.030236719472586,0.0254092191598102,"IGFBP3/MEF2C/SLIT2/SORL1/BCL2/PLXNA1/PRKG1/PPARGC1A/MIR34A/SEMA6D/MIR21/SIX1/POSTN/TRIB1/ITGB1BP1/NRP1/DOCK7/HAS2/PLAT/PPARD/PDGFA/ANXA1/MSTN/IQGAP1/DOCK4/IGFBP5/MIR1298/DOCK5/MIR135B",29
"GO:0034446","GO:0034446","substrate adhesion-dependent cell spreading","29/3020","106/18866",0.00202947027413914,0.030236719472586,0.0254092191598102,"KANK1/ATRNL1/USH2A/LAMC1/PEAK1/MEGF9/PREX1/POSTN/ITGB1BP1/NRP1/FER/FERMT2/PTK2/GBP1/OLFM4/HAS2/TACSTD2/ITGAV/NTNG1/CARMIL1/KIF14/CORO1C/EFNA5/PARVG/DOCK1/RREB1/EFNA1/RCC2/DOCK5",29
"GO:0106027","GO:0106027","neuron projection organization","26/3020","92/18866",0.00205777245596089,0.0305864206364891,0.0257030881267168,"CTNND2/EPHA4/ABI2/ACTR2/TANC1/FYN/ZMYND8/EPHB1/UBE3A/ZNF365/DNM3/EPHB2/PDLIM5/LRRK2/MIR30B/APP/GRIN2B/ABCD2/PPFIA2/CDK5R1/ITPKA/EFNA1/SIPA1L1/ZNF804A/PRNP/TIAM1",26
"GO:0072503","GO:0072503","cellular divalent inorganic cation homeostasis","103/3020","492/18866",0.00207017777856478,0.0306481304062955,0.0257549455071689,"PDE4D/VAPB/DIAPH1/ADRA1A/TRPA1/BCL2/SLC24A2/CAMK2D/KCNA5/GRIK2/ADM/HTR2A/CALB2/GPR174/AGTR1/CAV1/ATG5/JPH1/FYN/GRM5/TRPC7/CXCR5/CNR1/CCR6/LACRT/ITPR2/SLC30A8/CACNA1D/SLC39A10/CACNA2D1/CAPN3/GALR1/LCK/P2RY8/PKHD1/NMUR2/PTGDR/CCR4/SLC24A5/DMD/IL2/P2RX7/GPR12/ACKR3/GTF2I/STC1/SLC30A5/CCKBR/STIM2/CMKLR1/ITGAV/RYR2/CCR7/PTGER4/ATP2B1/RYR3/CXCL13/GJA1/CCR1/PTPRC/SWAP70/SLC24A1/PRKCB/ATP2B2/FGF2/PLCZ1/NCS1/HTR1B/APP/MICU1/EDN3/GRIN2A/GRIN2B/TRPC4/CACNA1C/FASLG/CXCL12/NPY2R/CDH23/DRD1/MTNR1B/PRKCE/GOT1/PROK2/CHERP/MIR133A2/DISC1/PDZD8/TMEM64/CHD7/TRPM4/MCOLN2/HEXB/ADRA1B/GPR18/ADCYAP1/VDR/PML/PDGFRA/CDH5/PRNP/ATP13A3/STC2",103
"GO:0031529","GO:0031529","ruffle organization","18/3020","56/18866",0.00207644471640884,0.0306481304062955,0.0257549455071689,"KANK1/COBL/STAP1/ARHGAP24/CAV1/WDPCP/PLEKHM1/TACSTD2/CCR7/CARMIL1/PFN2/PIP5K1A/EPS8/CORO1C/EPS8L3/RHOG/RCC2/NDEL1",18
"GO:0060688","GO:0060688","regulation of morphogenesis of a branching structure","18/3020","56/18866",0.00207644471640884,0.0306481304062955,0.0257549455071689,"BCL11A/PAX2/FGFR2/FGFR1/SIX1/ETV5/HGF/BMP4/SFRP1/TACSTD2/GREM1/LRRK2/WNT2/PDGFA/TNF/SOX9/LGR4/RTN4",18
"GO:0007219","GO:0007219","Notch signaling pathway","47/3020","195/18866",0.00212584604087387,0.0312594484917248,0.0262686624539796,"JAG1/ROBO1/KCNA5/KRT19/HIF1AN/ROBO2/TGFBR2/CNTN6/POSTN/TSPAN5/SORBS2/SEL1L/BEND6/ITGB1BP1/FBXW7/BCL6/ZMIZ1/NEURL1B/LFNG/GDPD5/SREBF2/PLXND1/FOXC1/MYC/WWC1/CFD/ZNF423/PBX1/TSPAN15/FAT4/DLGAP5/TMEM100/PRAG1/CDH6/SOX9/APP/CDK6/DNER/CBFA2T2/GOT1/GRIP2/PRKCI/CREBBP/KIT/BMP2/IL2RA/TCIM",47
"GO:0007612","GO:0007612","learning","37/3020","145/18866",0.00212773567592125,0.0312594484917248,0.0262686624539796,"TAFA2/NRXN3/ACTR2/SLC24A2/SLC7A11/NRXN1/VDAC1/SORCS3/CNTNAP2/TANC1/PPP1R9B/FGF13/NTRK2/TNR/FYN/GRM5/KRAS/FOXB1/ATP8A1/ADGRB3/ATAD1/ADCY3/EPHB2/NEUROD2/APP/GRIN2A/DRD1/PIAS1/TBR1/PTN/NLGN4X/KIT/PAK6/BTG2/PRKN/HMGCR/PRKAR2B",37
"GO:0030308","GO:0030308","negative regulation of cell growth","46/3020","190/18866",0.00214168322814985,0.0313915236126038,0.0263796508730445,"SEMA3A/ESR2/FRZB/EPHA7/SLIT2/NTN1/SEMA3E/BCL2/BCL11A/SEMA3C/MAP2/RYK/SOX17/SEMA6D/PPP1R9B/FGF13/TNR/SMARCA2/PPP2R1A/NRP1/SEMA3D/BCL6/SERTAD2/OSGIN2/SFRP2/SH3BP4/APBB2/SFRP1/DCC/GREM1/PPARD/GJA1/PRDM11/PTPRJ/INHBA/WNT3/SEMA5A/SEMA5B/SERPINE2/CDK5R1/DCBLD2/RTN4/OSTN/SEMA3G/PML/SEMA6A",46
"GO:0035710","GO:0035710","CD4-positive, alpha-beta T cell activation","27/3020","97/18866",0.00217207645230291,0.0317634829006513,0.0266922243014251,"CD83/TGFBR2/TOX/MIR21/IL21/FOXP1/BCL6/RC3H2/IL18R1/IL2/HLX/RORA/NFKBIZ/PTGER4/SPN/LEF1/ANXA1/RUNX3/IL4/TNFSF4/IL6/IL4R/RUNX1/GPR183/IL12A/GATA3/RIPK2",27
"GO:0032330","GO:0032330","regulation of chondrocyte differentiation","17/3020","52/18866",0.00222894499076511,0.0325199992661859,0.0273279576238603,"GLI2/RARB/SOX5/TRPS1/GLI3/BMPR1B/PTPN11/BMP4/BMP6/SOX6/ZNF219/GREM1/MAF/AXIN2/SOX9/LNPK/TGFBR1",17
"GO:0031331","GO:0031331","positive regulation of cellular catabolic process","84/3020","390/18866",0.00225316120210389,0.0327977396131536,0.0275613548133942,"MAP3K7/EPM2A/ZER1/FOXO3/PSMC1/ADRA2A/RNF152/PIP4K2A/HTR2A/TRIML1/CAV1/ATG5/ESRRB/TRIB1/FZR1/HNRNPR/PRKAA2/YTHDF3/CSNK1E/TRIM38/TRIM8/LACRT/FBXW7/CNOT6L/BBS7/PUM1/SPTLC1/FABP1/SPTLC2/SH3BP4/P2RX7/C9orf72/PTK2/ZBTB20/TRIM71/USP13/TOB1/IRS2/PRICKLE1/COP1/ZFP36L1/LARP1/TNFAIP3/DACT1/TRIB2/RNF144B/AMBRA1/LRRK2/CPEB3/MOV10/LRP2/TWIST1/DAB2IP/UVRAG/AGBL4/TNF/GCLC/APP/UBQLN1/CNOT1/PLEKHF1/RBM24/IL4/VCP/DET1/ABCD2/TMEM259/IL6/NUB1/PIAS1/FTO/HK2/TRIML2/VPS13D/SH3GLB1/DISC1/FMR1/RIPK2/RNF144A/RAB3GAP1/BTG2/HNRNPD/PRKN/LRSAM1",84
"GO:0060996","GO:0060996","dendritic spine development","28/3020","102/18866",0.00227476274375058,0.0330362332418089,0.027761771293238,"ARID1B/MEF2C/CTNND2/EPHA4/ABI2/ACTR2/ASAP1/SDK1/ZMYND8/EPHB1/UBE3A/IL2/ZNF365/DNM3/EPHB2/PDLIM5/LRRK2/CPEB3/IQSEC1/DLG5/PPFIA2/CDK5R1/ITPKA/EFNA1/SIPA1L1/DISC1/FMR1/TIAM1",28
"GO:0032410","GO:0032410","negative regulation of transporter activity","25/3020","88/18866",0.00229533942431204,0.0332587854341964,0.027948791496802,"MIR153-2/KCNE4/CAMK2D/ADRA2A/MIR34A/HECW2/FGF12/CAV1/CTTNBP2NL/NDFIP2/TCAF2/GNB5/GOPC/EPHB2/SLN/TWIST1/CAB39/UBQLN1/HECW1/ANK3/MTNR1B/PRKCE/MIR133A2/KCNE3/FMR1",25
"GO:0003206","GO:0003206","cardiac chamber morphogenesis","34/3020","131/18866",0.00233211317919709,0.0337144763714063,0.028331728240426,"JAG1/TBX3/MEF2C/SLIT2/NRP2/ROBO1/RARB/FGFR2/SEMA3C/OVOL2/ROBO2/TGFBR2/NRG1/TBX5/MSX2/SMAD6/NRP1/FZD1/SOX11/HAND2/SFRP2/GRHL2/BMP4/RYR2/FOXC1/ID2/LRP2/WNT2/PROX1/NPY2R/TGFBR1/CHD7/GATA3/VANGL2",34
"GO:0042220","GO:0042220","response to cocaine","16/3020","48/18866",0.00237477923718245,0.034020593053935,0.0285889712883003,"HTR3A/HTR2A/ADGRL3/TACR3/FADD/SDK1/CNR1/UBE3A/HNMT/HDAC5/HTR1B/OPRM1/DRD1/HSP90AB1/DNMT3A/TIAM1",16
"GO:0048701","GO:0048701","embryonic cranial skeleton morphogenesis","16/3020","48/18866",0.00237477923718245,0.034020593053935,0.0285889712883003,"MEF2C/TFAP2A/FGFR2/TGFBR2/SIX1/GLI3/GRHL2/BMP4/MMP16/PAX5/HOXA1/TWIST1/NIPBL/TBX15/TGFBR1/PDGFRA",16
"GO:0070169","GO:0070169","positive regulation of biomineral tissue development","16/3020","48/18866",0.00237477923718245,0.034020593053935,0.0285889712883003,"ACVR2A/MEF2C/TFAP2A/FBN2/ANO6/BMPR1B/KL/P2RX7/BMP4/FAM20C/BMP6/ATP2B1/WNT4/CEBPB/PTN/BMP2",16
"GO:0110151","GO:0110151","positive regulation of biomineralization","16/3020","48/18866",0.00237477923718245,0.034020593053935,0.0285889712883003,"ACVR2A/MEF2C/TFAP2A/FBN2/ANO6/BMPR1B/KL/P2RX7/BMP4/FAM20C/BMP6/ATP2B1/WNT4/CEBPB/PTN/BMP2",16
"GO:0046847","GO:0046847","filopodium assembly","19/3020","61/18866",0.00238022376523912,0.0340216182426504,0.0285898327985833,"TENM2/DPYSL3/PPP1R9B/ZMYND8/BCAS3/NRP1/RAB17/FGD6/DNM3/CCR7/MYO10/RIPOR2/CAPZB/ARAP1/ITGA6/TGFBR1/FMR1/GAP43/FNBP1L",19
"GO:1905330","GO:1905330","regulation of morphogenesis of an epithelium","44/3020","181/18866",0.00242593653838406,0.0345969147771348,0.0290732792829099,"GPC4/SMURF2/PAX2/PSMC1/FGFR1/RYK/GPC6/CLASP2/MIR21/SIX1/ROR2/AP2A2/FOXP1/ETV5/HGF/FZD1/DVL2/SFRP2/NKD1/BMP4/SFRP1/PRICKLE1/STOX1/TACSTD2/PSMB7/PSME3/AJAP1/GREM1/DACT1/GJA1/WNT2/PDGFA/TNF/SOX9/WNT4/FZD6/DVL3/PSMD7/RREB1/LGR4/GATA3/VANGL2/FGF1/TIAM1",44
"GO:0090103","GO:0090103","cochlea morphogenesis","10/3020","24/18866",0.00243867600962122,0.0347004415571271,0.0291602773001426,"FRZB/GLI2/PAX2/SIX1/MYO3B/MYO3A/DVL2/HOXA1/SOX9/VANGL2",10
"GO:0051302","GO:0051302","regulation of cell division","42/3020","171/18866",0.00244627465774899,0.0347305182351269,0.0291855520295519,"GIT1/INTU/FGFR2/PLK4/CIT/CDC6/SOX17/INSC/FGF3/PIK3R4/ESRRB/CXCR5/ITGB1BP1/RBL1/GKN1/SFRP2/PIK3C3/CUL3/CDC14C/ZFYVE26/BTC/OSM/MYC/ECT2/TAS2R13/FGF2/UVRAG/PDGFA/KIF13A/EFHC1/TGFA/MAP9/SVIL/KIF14/PRKCE/AURKB/SH3GLB1/PTN/INCENP/FGF1/VPS4A/AHCTF1",42
"GO:0045332","GO:0045332","phospholipid translocation","15/3020","44/18866",0.00250629002613401,0.0355029719138267,0.0298346781634461,"XKR4/XKR8/ATP8A2/ATP11B/ANO6/ANO3/ATP8A1/TMEM30CP/P2RX7/ATP8B1/ATP11A/ATP10B/ATP10D/SLC4A1/PLSCR1",15
"GO:0043666","GO:0043666","regulation of phosphoprotein phosphatase activity","31/3020","117/18866",0.00251612765047651,0.0355627684884314,0.0298849278034746,"IGFBP3/ITGA1/PPP1R17/PHACTR2/PPP1R9B/CABIN1/PPP2R3B/PPP2R1A/ELFN1/SLC39A10/PHACTR3/URI1/NUAK1/PPP4R1/PPP2R3A/PPP2R2A/PTPRC/ENSA/PPP1R12A/PHACTR1/PPP2R2C/PPP1R3B/CD300A/TNF/RCAN3/IKBKB/HSP90AB1/PPP1R2/PTN/SET/VRK3",31
"GO:0070372","GO:0070372","regulation of ERK1 and ERK2 cascade","68/3020","306/18866",0.00254499991780744,0.035890733807476,0.0301605312027115,"EPHA7/ERRFI1/ADRA1A/CFLAR/SPRY4/RAP1B/FGFR2/SPRY2/FGF20/HTR2A/MIR21/FSHR/ITGB1BP1/NRP1/EPHB1/FBXW7/NEK10/MIRLET7B/PKHD1/HAND2/MTURN/SPRED2/PTPN11/GBP1/BMP4/SYK/ACKR3/FRS2/ALKAL2/PLA2G5/BMPER/PRKD2/CD44/FGF19/CCR7/RAPGEF2/AKAP12/EPHB2/FLT4/CCR1/PTPRC/DAB2IP/FGF2/PDGFA/TNF/KARS1/APP/OPRM1/PLA2G2A/FAM83D/PRKCA/MARCO/MIR133A2/LMO3/GPR183/TLR4/BMP2/RIPK2/ADCYAP1/EIF3A/PDGFRA/SIRPA/DENND2B/TIAM1/SEMA6A/FGFR4/VRK3/HMGCR",68
"GO:0097061","GO:0097061","dendritic spine organization","24/3020","84/18866",0.00255850074480307,0.0360009482579845,0.0302531491578468,"CTNND2/EPHA4/ABI2/ACTR2/TANC1/FYN/ZMYND8/EPHB1/UBE3A/ZNF365/DNM3/EPHB2/PDLIM5/LRRK2/MIR30B/GRIN2B/PPFIA2/CDK5R1/ITPKA/EFNA1/SIPA1L1/ZNF804A/PRNP/TIAM1",24
"GO:0010632","GO:0010632","regulation of epithelial cell migration","67/3020","301/18866",0.00260979248516666,0.0364435791703699,0.0306251109994714,"SEMA3A/MEF2C/SLIT2/PTPRG/THBS1/EPB41L4B/SP100/NRP2/MACF1/PTPRM/FGFR1/TGFBR2/SASH1/EPB41L5/CLASP2/MIR21/MIR2355/RIN2/BCAS3/FOXP1/ITGB1BP1/NRP1/PLPP3/CCR6/FBXW7/MARVELD3/MMRN2/PTK2/BMP4/STC1/HAS2/TACSTD2/BMPER/PRKD2/VASH1/ARSB/FLT4/CXCL13/IQSEC1/SMOC2/MEOX2/DAB2IP/FGF2/MIR129-1/TNF/SOX9/HDAC5/PFN2/ANXA1/PROX1/SEMA5A/IL4/MAPRE2/SP1/PRKCA/CORO1C/PRKCE/DOCK1/JUP/RREB1/EFNA1/RTN4/PTN/GATA3/FGF1/DOCK5/MIR135B",67
"GO:0040036","GO:0040036","regulation of fibroblast growth factor receptor signaling pathway","14/3020","40/18866",0.00261297930248704,0.0364435791703699,0.0306251109994714,"THBS1/SPRY4/SPRY2/LRIT3/SULF2/FAM20C/PRKD2/SMOC2/FGF2/SHISA2/FGFBP3/WNT4/GATA3/CREB3L1",14
"GO:0090184","GO:0090184","positive regulation of kidney development","14/3020","40/18866",0.00261297930248704,0.0364435791703699,0.0306251109994714,"LIN28A/CFLAR/PAX2/PROM1/SIX1/BMP4/BASP1/MYC/GREM1/PDGFA/SOX9/WNT4/LGR4/GATA3",14
"GO:1902991","GO:1902991","regulation of amyloid precursor protein catabolic process","14/3020","40/18866",0.00261297930248704,0.0364435791703699,0.0306251109994714,"EPHA4/SORL1/NTRK2/BIN1/LRRTM3/TMED10/TNF/APP/ABCG1/SP1/UNC13A/EFNA1/SLC2A13/PRNP",14
"GO:0048596","GO:0048596","embryonic camera-type eye morphogenesis","11/3020","28/18866",0.0026197392766745,0.0364575584613252,0.0306368584004387,"KDM2B/TFAP2A/IHH/PAX2/ARID1A/SOX11/FRS2/TWIST1/ALDH1A3/PROX1/SIX3",11
"GO:0008344","GO:0008344","adult locomotory behavior","22/3020","75/18866",0.00264522388504139,0.036557103023247,0.0307205099881161,"EPHA4/SLITRK6/FOXA2/FGF12/DAB1/NR4A2/ABHD12/ZIC1/GLRA1/SEZ6L/PUM1/ID2/OPRD1/KLHL1/APP/DMRT3/FXN/CXCL12/EPS8/DRD1/CHD7/PRKN",22
"GO:0045623","GO:0045623","negative regulation of T-helper cell differentiation","8/3020","17/18866",0.00265512385150707,0.036557103023247,0.0307205099881161,"BCL6/RC3H2/IL2/HLX/ANXA1/IL4/TNFSF4/IL4R",8
"GO:0045986","GO:0045986","negative regulation of smooth muscle contraction","8/3020","17/18866",0.00265512385150707,0.036557103023247,0.0307205099881161,"MIR153-2/PRKG1/KCNMA1/ARHGAP42/CALCRL/GUCY1A1/DOCK4/DOCK5",8
"GO:0048532","GO:0048532","anatomical structure arrangement","8/3020","17/18866",0.00265512385150707,0.036557103023247,0.0307205099881161,"SEMA3A/TFAP2A/NRP2/PAX2/DAB1/NRP1/PLXNA4/KIF14",8
"GO:0034766","GO:0034766","negative regulation of ion transmembrane transport","28/3020","103/18866",0.00265575922152458,0.036557103023247,0.0307205099881161,"MIR153-2/KCNE4/THBS1/CAMK2D/ADRA2A/HECW2/FGF12/CAV1/ARL6IP5/TCAF2/GNB5/IRS2/SESTD1/BIN1/GOPC/EPHB2/SLN/TWIST1/CAB39/SLC43A1/UBQLN1/HECW1/ANK3/MTNR1B/PRKCE/MIR133A2/KCNE3/FMR1",28
"GO:0045669","GO:0045669","positive regulation of osteoblast differentiation","20/3020","66/18866",0.00266545591696606,0.0365636569906483,0.030726017569526,"ACVR2A/JAG1/MEF2C/MIR21/FBN2/MSX2/GLI3/BMPR1B/HGF/SOX11/SFRP2/BMP4/FAM20C/BMP6/WNT4/CEBPB/IL6/CEBPD/BMP2/CTNNBIP1",20
"GO:0032956","GO:0032956","regulation of actin cytoskeleton organization","78/3020","360/18866",0.00267993791038832,0.0365636569906483,0.030726017569526,"TMSB10/KANK1/MEF2C/SLIT2/ABI2/SEMA3E/EPHA3/ACTR2/STAP1/ACTR3B/FHOD3/NTRK3/ARHGAP28/CTNNA2/CLASP2/MIR21/PREX1/SPIRE1/SYNPO2L/AKAP13/MYLK3/LIMCH1/BCAS3/IQGAP2/ITGB1BP1/NRP1/LMOD2/FER/SPTB/GSN/C9orf72/CORO2B/SFRP1/TACSTD2/CCR7/RAPGEF3/BIN1/PTGER4/TMSB15B/MKKS/ARHGAP18/ARHGAP40/SYNPO2/ECT2/SWAP70/SPTAN1/PDGFA/KIRREL1/CARMIL1/WASF2/PFN2/WNT4/CAPZB/ARHGAP35/PROX1/SEMA5A/CDC42EP3/TESK1/SVIL/CXCL12/RHOBTB2/EPS8/ARAP1/SLC9A1/CRACD/CDK5R1/PRKCE/EFNA5/IQGAP1/TGFBR1/ARHGEF18/RND3/RHOG/KANK4/NTF3/PDGFRA/VANGL2/PRKN",78
"GO:0021591","GO:0021591","ventricular system development","12/3020","32/18866",0.00269088189476344,0.0365636569906483,0.030726017569526,"KDM2B/SLC7A11/SEMA6D/ARMC4/RAPGEF2/PAX5/WDR89/CDK6/MNAT1/CORO1C/NUMB/DNAH5",12
"GO:0030201","GO:0030201","heparan sulfate proteoglycan metabolic process","12/3020","32/18866",0.00269088189476344,0.0365636569906483,0.030726017569526,"XYLT1/HS6ST3/HS3ST5/HS3ST4/NDST3/CSGALNACT1/SULF2/HS6ST1/EXT1/TCF7L2/PXYLP1/VANGL2",12
"GO:0060317","GO:0060317","cardiac epithelial to mesenchymal transition","12/3020","32/18866",0.00269088189476344,0.0365636569906483,0.030726017569526,"JAG1/TGFBR2/MIR21/MSX2/HAS2/TMEM100/TWIST1/WNT2/EFNA1/TGFBR1/RTN4/BMP2",12
"GO:1901889","GO:1901889","negative regulation of cell junction assembly","12/3020","32/18866",0.00269088189476344,0.0365636569906483,0.030726017569526,"EPHA7/THBS1/ROBO2/CLASP2/BCAS3/ITGB1BP1/CBLN1/PTK2/TNF/IKBKB/CORO1C/RCC2",12
"GO:0022404","GO:0022404","molting cycle process","25/3020","89/18866",0.00271549361114831,0.0367403964653656,0.0308745393710183,"BCL2/GLI2/INTU/FGFR2/FOXQ1/LRIG1/MSX2/TNFRSF19/HOXC13/EDA/ERCC2/ZDHHC21/GORAB/INHBA/LDB2/PDGFA/TNF/SOX9/FZD6/ALX4/CDH3/LGR4/VANGL2/IGFBP5/TGM3",25
"GO:0022405","GO:0022405","hair cycle process","25/3020","89/18866",0.00271549361114831,0.0367403964653656,0.0308745393710183,"BCL2/GLI2/INTU/FGFR2/FOXQ1/LRIG1/MSX2/TNFRSF19/HOXC13/EDA/ERCC2/ZDHHC21/GORAB/INHBA/LDB2/PDGFA/TNF/SOX9/FZD6/ALX4/CDH3/LGR4/VANGL2/IGFBP5/TGM3",25
"GO:0051384","GO:0051384","response to glucocorticoid","37/3020","147/18866",0.00274401931685484,0.0369520023021283,0.0310523608799513,"CLDN1/SLIT2/ERRFI1/FOXO3/CFLAR/BCL2/EIF4EBP1/NTRK3/ADM/AKAP13/NR3C1/KRAS/GPR83/PDCD7/PAPPA/STC1/BMP6/UGT1A1/SDC1/HNMT/ATP2B1/ZFP36L1/CPS1/ALDH3A1/TNF/ANXA1/MSTN/TFAP4/KLF9/IL6/SMYD3/GOT1/PPARGC1B/CPN1/ADCYAP1/ARG1/UBE2L3",37
"GO:0070304","GO:0070304","positive regulation of stress-activated protein kinase signaling cascade","42/3020","172/18866",0.0027457129862647,0.0369520023021283,0.0310523608799513,"MAP3K7/SEMA3A/EPHA4/MAP3K5/MDFIC/FZD8/SASH1/MID1/ROR2/ARL6IP5/RNF13/TNFRSF19/DVL2/HAND2/MTURN/UNC5CL/SYK/TRAF3/FGF19/CCR7/KLHDC10/TNIK/FLT4/MAP3K21/DAB2IP/TNF/RELL1/KARS1/APP/DVL3/GADD45B/PJA2/STK3/TLR4/BMP2/RIPK2/TPD52L1/VANGL2/HACD3/TIAM1/INAVA/HMGCR",42
